FIPS State and County Codes,Geographic area name,RAE Report Links,counties
13269,"Taylor County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13269&geoType=county&view=report&reportType=detailed,Taylor County
13271,"Telfair County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13271&geoType=county&view=report&reportType=detailed,Telfair County
13273,"Terrell County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13273&geoType=county&view=report&reportType=detailed,Terrell County
13275,"Thomas County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13275&geoType=county&view=report&reportType=detailed,Thomas County
13277,"Tift County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13277&geoType=county&view=report&reportType=detailed,Tift County
13279,"Toombs County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13279&geoType=county&view=report&reportType=detailed,Toombs County
13281,"Towns County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13281&geoType=county&view=report&reportType=detailed,Towns County
13283,"Treutlen County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13283&geoType=county&view=report&reportType=detailed,Treutlen County
13285,"Troup County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13285&geoType=county&view=report&reportType=detailed,Troup County
13287,"Turner County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13287&geoType=county&view=report&reportType=detailed,Turner County
13289,"Twiggs County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13289&geoType=county&view=report&reportType=detailed,Twiggs County
13291,"Union County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13291&geoType=county&view=report&reportType=detailed,Union County
13293,"Upson County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13293&geoType=county&view=report&reportType=detailed,Upson County
13295,"Walker County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13295&geoType=county&view=report&reportType=detailed,Walker County
13297,"Walton County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13297&geoType=county&view=report&reportType=detailed,Walton County
13299,"Ware County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13299&geoType=county&view=report&reportType=detailed,Ware County
13301,"Warren County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13301&geoType=county&view=report&reportType=detailed,Warren County
13303,"Washington County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13303&geoType=county&view=report&reportType=detailed,Washington County
13305,"Wayne County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13305&geoType=county&view=report&reportType=detailed,Wayne County
13307,"Webster County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13307&geoType=county&view=report&reportType=detailed,Webster County
13309,"Wheeler County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13309&geoType=county&view=report&reportType=detailed,Wheeler County
13311,"White County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13311&geoType=county&view=report&reportType=detailed,White County
13313,"Whitfield County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13313&geoType=county&view=report&reportType=detailed,Whitfield County
13315,"Wilcox County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13315&geoType=county&view=report&reportType=detailed,Wilcox County
13317,"Wilkes County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13317&geoType=county&view=report&reportType=detailed,Wilkes County
13319,"Wilkinson County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13319&geoType=county&view=report&reportType=detailed,Wilkinson County
13321,"Worth County, Georgia",https://cbb.census.gov/rae/#industry0=00&geoId=13321&geoType=county&view=report&reportType=detailed,Worth County
15,Hawaii,https://cbb.census.gov/rae/#industry0=00&geoId=15&geoType=state&view=report&reportType=detailed,Hawaii
15001,"Hawaii County, Hawaii",https://cbb.census.gov/rae/#industry0=00&geoId=15001&geoType=county&view=report&reportType=detailed,Hawaii County
15003,"Honolulu County, Hawaii",https://cbb.census.gov/rae/#industry0=00&geoId=15003&geoType=county&view=report&reportType=detailed,Honolulu County
15005,"Kalawao County, Hawaii",https://cbb.census.gov/rae/#industry0=00&geoId=15005&geoType=county&view=report&reportType=detailed,Kalawao County
15007,"Kauai County, Hawaii",https://cbb.census.gov/rae/#industry0=00&geoId=15007&geoType=county&view=report&reportType=detailed,Kauai County
15009,"Maui County, Hawaii",https://cbb.census.gov/rae/#industry0=00&geoId=15009&geoType=county&view=report&reportType=detailed,Maui County
16,Idaho,https://cbb.census.gov/rae/#industry0=00&geoId=16&geoType=state&view=report&reportType=detailed,Idaho
16001,"Ada County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16001&geoType=county&view=report&reportType=detailed,Ada County
16003,"Adams County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16003&geoType=county&view=report&reportType=detailed,Adams County
16005,"Bannock County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16005&geoType=county&view=report&reportType=detailed,Bannock County
16007,"Bear Lake County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16007&geoType=county&view=report&reportType=detailed,Bear Lake County
16009,"Benewah County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16009&geoType=county&view=report&reportType=detailed,Benewah County
16011,"Bingham County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16011&geoType=county&view=report&reportType=detailed,Bingham County
16013,"Blaine County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16013&geoType=county&view=report&reportType=detailed,Blaine County
16015,"Boise County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16015&geoType=county&view=report&reportType=detailed,Boise County
16017,"Bonner County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16017&geoType=county&view=report&reportType=detailed,Bonner County
16019,"Bonneville County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16019&geoType=county&view=report&reportType=detailed,Bonneville County
16021,"Boundary County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16021&geoType=county&view=report&reportType=detailed,Boundary County
16023,"Butte County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16023&geoType=county&view=report&reportType=detailed,Butte County
16025,"Camas County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16025&geoType=county&view=report&reportType=detailed,Camas County
16027,"Canyon County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16027&geoType=county&view=report&reportType=detailed,Canyon County
16029,"Caribou County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16029&geoType=county&view=report&reportType=detailed,Caribou County
16031,"Cassia County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16031&geoType=county&view=report&reportType=detailed,Cassia County
16033,"Clark County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16033&geoType=county&view=report&reportType=detailed,Clark County
16035,"Clearwater County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16035&geoType=county&view=report&reportType=detailed,Clearwater County
16037,"Custer County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16037&geoType=county&view=report&reportType=detailed,Custer County
16039,"Elmore County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16039&geoType=county&view=report&reportType=detailed,Elmore County
16041,"Franklin County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16041&geoType=county&view=report&reportType=detailed,Franklin County
16043,"Fremont County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16043&geoType=county&view=report&reportType=detailed,Fremont County
16045,"Gem County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16045&geoType=county&view=report&reportType=detailed,Gem County
16047,"Gooding County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16047&geoType=county&view=report&reportType=detailed,Gooding County
16049,"Idaho County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16049&geoType=county&view=report&reportType=detailed,Idaho County
16051,"Jefferson County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16051&geoType=county&view=report&reportType=detailed,Jefferson County
16053,"Jerome County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16053&geoType=county&view=report&reportType=detailed,Jerome County
16055,"Kootenai County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16055&geoType=county&view=report&reportType=detailed,Kootenai County
16057,"Latah County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16057&geoType=county&view=report&reportType=detailed,Latah County
16059,"Lemhi County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16059&geoType=county&view=report&reportType=detailed,Lemhi County
16061,"Lewis County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16061&geoType=county&view=report&reportType=detailed,Lewis County
16063,"Lincoln County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16063&geoType=county&view=report&reportType=detailed,Lincoln County
16065,"Madison County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16065&geoType=county&view=report&reportType=detailed,Madison County
16067,"Minidoka County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16067&geoType=county&view=report&reportType=detailed,Minidoka County
16069,"Nez Perce County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16069&geoType=county&view=report&reportType=detailed,Nez Perce County
16071,"Oneida County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16071&geoType=county&view=report&reportType=detailed,Oneida County
16073,"Owyhee County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16073&geoType=county&view=report&reportType=detailed,Owyhee County
16075,"Payette County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16075&geoType=county&view=report&reportType=detailed,Payette County
16077,"Power County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16077&geoType=county&view=report&reportType=detailed,Power County
16079,"Shoshone County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16079&geoType=county&view=report&reportType=detailed,Shoshone County
16081,"Teton County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16081&geoType=county&view=report&reportType=detailed,Teton County
16083,"Twin Falls County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16083&geoType=county&view=report&reportType=detailed,Twin Falls County
16085,"Valley County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16085&geoType=county&view=report&reportType=detailed,Valley County
16087,"Washington County, Idaho",https://cbb.census.gov/rae/#industry0=00&geoId=16087&geoType=county&view=report&reportType=detailed,Washington County
17,Illinois,https://cbb.census.gov/rae/#industry0=00&geoId=17&geoType=state&view=report&reportType=detailed,Illinois
17001,"Adams County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17001&geoType=county&view=report&reportType=detailed,Adams County
17003,"Alexander County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17003&geoType=county&view=report&reportType=detailed,Alexander County
17005,"Bond County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17005&geoType=county&view=report&reportType=detailed,Bond County
17007,"Boone County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17007&geoType=county&view=report&reportType=detailed,Boone County
17009,"Brown County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17009&geoType=county&view=report&reportType=detailed,Brown County
17011,"Bureau County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17011&geoType=county&view=report&reportType=detailed,Bureau County
17013,"Calhoun County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17013&geoType=county&view=report&reportType=detailed,Calhoun County
17015,"Carroll County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17015&geoType=county&view=report&reportType=detailed,Carroll County
17017,"Cass County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17017&geoType=county&view=report&reportType=detailed,Cass County
17019,"Champaign County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17019&geoType=county&view=report&reportType=detailed,Champaign County
17021,"Christian County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17021&geoType=county&view=report&reportType=detailed,Christian County
17023,"Clark County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17023&geoType=county&view=report&reportType=detailed,Clark County
17025,"Clay County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17025&geoType=county&view=report&reportType=detailed,Clay County
17027,"Clinton County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17027&geoType=county&view=report&reportType=detailed,Clinton County
17029,"Coles County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17029&geoType=county&view=report&reportType=detailed,Coles County
17031,"Cook County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17031&geoType=county&view=report&reportType=detailed,Cook County
17033,"Crawford County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17033&geoType=county&view=report&reportType=detailed,Crawford County
17035,"Cumberland County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17035&geoType=county&view=report&reportType=detailed,Cumberland County
17037,"DeKalb County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17037&geoType=county&view=report&reportType=detailed,DeKalb County
17039,"De Witt County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17039&geoType=county&view=report&reportType=detailed,De Witt County
17041,"Douglas County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17041&geoType=county&view=report&reportType=detailed,Douglas County
17043,"DuPage County, Illinois",https://cbb.census.gov/rae/#industry0=00&geoId=17043&geoType=county&view=report&reportType=detailed,DuPage County
